Date,Price,Return
12/15/2023,"4.889,00","1,88"
12/15/2025,"17.629,00","2,61"
12/16/2020,"1.324,00","-0,92"
12/16/2021,"2.839,00","1,14"
12/16/2022,"1.657,00","-0,42"
12/16/2024,"13.200,00","6,97"
12/16/2025,"17.772,00","0,35"
12/17/2020,"1.334,00","-0,92"
12/17/2021,"2.780,00","1,08"
12/17/2024,"13.039,00","3,69"
12/17/2025,"17.094,00","0,31"
12/18/2020,"1.327,00","-0,92"
12/18/2023,"5.008,00","2,77"
12/18/2024,"12.891,00","1,57"
12/18/2025,"17.414,00","0,35"
12/19/2022,"1.625,00","-0,91"
12/19/2023,"4.960,00","2,05"
12/19/2024,"13.068,00","1,63"
12/19/2025,"18.099,00","0,38"
12/20/2021,"2.772,00","-0,85"
12/20/2022,"4.625.000,00","1667,47"
12/20/2023,"4.811,00","-1,00"
12/20/2024,"13.470,00","1,80"
12/21/2020,"1.333,00","-0,90"
12/21/2021,"4.623.200,00","3467,27"
12/21/2022,"1.650,00","-1,00"
12/21/2023,"4.899,00","1,97"
12/22/2020,"1.328,00","-0,73"
12/22/2021,"2.940,00","1,21"
12/22/2022,"1.534,00","-0,48"
12/22/2023,"4.883,00","2,18"
12/22/2025,"18.369,00","2,76"
12/23/2020,"4.603.500,00","249,61"
12/23/2021,"2.964,00","-1,00"
12/23/2022,"1.521,00","-0,49"
12/23/2024,"13.967,00","8,18"
12/23/2025,"18.921,00","0,35"
12/24/2020,"1.299,00","-0,93"
12/24/2024,"14.022,00","9,79"
12/24/2025,"18.861,00","0,35"
12/26/2023,"4.928,00","-0,74"
12/26/2024,"13.993,00","1,84"
12/26/2025,"19.053,00","0,36"
12/27/2021,"3.095,00","-0,84"
12/27/2022,"4.637.000,00","1497,22"
12/27/2023,"4.942,00","-1,00"
12/27/2024,"13.701,00","1,77"
12/28/2020,"1.290,00","-0,91"
12/28/2021,"3.032,00","1,35"
12/28/2022,"4.612.600,00","1520,31"
12/28/2023,"4.952,00","-1,00"
12/29/2020,"1.294,00","-0,74"
12/29/2021,"3.000,00","1,32"
12/29/2022,"1.460,00","-0,51"
12/29/2023,"4.952,00","2,39"
12/29/2025,"18.822,00","2,80"
12/30/2020,"1.315,00","-0,93"
12/30/2021,"2.959,00","1,25"
12/30/2022,"1.461,00","-0,51"
12/30/2024,"13.749,00","8,41"
12/30/2025,"18.754,00","0,36"
12/31/2020,"4.615.500,00","245,11"
12/31/2021,"2.941,00","-1,00"
12/31/2024,"13.429,00","3,57"
12/31/2025,"18.650,00","0,39"
